"Nom de la Station","QUAQTAQ A"
"Province","QUÉBEC"
"Latitude","61,05"
"Longitude","-69,62"
"Altitude","32,30"
"ID climatologique","7116271"
"ID de l'OMM",""
"ID de TC","YHA"
"Toutes les heures sont exprimées en heure normale locale (HNL). Pour convertir l'heure locale en heure avancée de l'Est (HAE), ajoutez 1 heure s'il y a lieu."

"Légende"
"E","Valeur estimée"
"M","Données manquantes"
"ND","Non disponible"

"Date/Heure","Année","Mois","Jour","Heure","Temp (°C)","Temp Indicateur","Point de rosée (°C)","Point de rosée Indicateur","Hum. rel (%)","Hum. rel. Indicateur","Dir. du vent (10s deg)","Dir. du vent Indicateur","Vit. du vent (km/h)","Vit. du vent Indicateur","Visibilité (km)","Visibilité Indicateur","Pression à la station (kPa)","Pression à la station Indicateur","Hmdx","Hmdx Indicateur","Refroid. éolien","Refroid. éolien Indicateur","Temps"
"2016-11-01 00:00","2016","11","01","00:00"
"2016-11-01 01:00","2016","11","01","01:00"
"2016-11-01 02:00","2016","11","01","02:00"
"2016-11-01 03:00","2016","11","01","03:00"
"2016-11-01 04:00","2016","11","01","04:00"
"2016-11-01 05:00","2016","11","01","05:00"
"2016-11-01 06:00","2016","11","01","06:00"
"2016-11-01 07:00","2016","11","01","07:00","-5,5","","-7,6","","85","","","","","","24,1","","101,69","","","","","","Généralement nuageux"
"2016-11-01 08:00","2016","11","01","08:00","-5,1","","-7,6","","83","","","","","","24,1","","101,73","","","","","","ND"
"2016-11-01 09:00","2016","11","01","09:00","-4,8","","-7,9","","79","","","","","","24,1","","101,73","","","","","","ND"
"2016-11-01 10:00","2016","11","01","10:00","-5,0","","-8,6","","76","","","","","","24,1","","101,69","","","","","","Généralement nuageux"
"2016-11-01 11:00","2016","11","01","11:00","-3,5","","-7,3","","75","","","","","","24,1","","101,64","","","","","","ND"
"2016-11-01 12:00","2016","11","01","12:00","-2,6","","-7,9","","67","","","","","","24,1","","101,59","","","","","","ND"
"2016-11-01 13:00","2016","11","01","13:00","-2,3","","-6,5","","73","","","","","","24,1","","101,55","","","","","","Nuageux"
