#EC hourly data for Quaqtaq 2015-2018, station ID 54059
"date","year","month","day","hour","temperature","Temp Indicateur","Point de rosée (°C)","Point de rosée Indicateur","Hum. rel (%)","Hum. rel. Indicateur","Dir. du vent (10s deg)","Dir. du vent Indicateur","Vit. du vent (km/h)","Vit. du vent Indicateur","Visibilité (km)","Visibilité Indicateur","Pression à la station (kPa)","Pression à la station Indicateur","Hmdx","Hmdx Indicateur","Refroid. éolien","Refroid. éolien Indicateur","Temps"
"2015-09-01 00:00","2015","09","01","00:00"
"2015-09-01 01:00","2015","09","01","01:00"
"2015-09-01 02:00","2015","09","01","02:00"
"2015-09-01 03:00","2015","09","01","03:00"
"2015-09-01 04:00","2015","09","01","04:00"
"2015-09-01 05:00","2015","09","01","05:00"
"2015-09-01 06:00","2015","09","01","06:00"
"2015-09-01 07:00","2015","09","01","07:00"
"2015-09-01 08:00","2015","09","01","08:00"
"2015-09-01 09:00","2015","09","01","09:00"
"2015-09-01 10:00","2015","09","01","10:00"
"2015-09-01 11:00","2015","09","01","11:00"
"2015-09-01 12:00","2015","09","01","12:00"
"2015-09-01 13:00","2015","09","01","13:00"
"2015-09-01 14:00","2015","09","01","14:00"
"2015-09-01 15:00","2015","09","01","15:00"
"2015-09-01 16:00","2015","09","01","16:00"
"2015-09-01 17:00","2015","09","01","17:00"
"2015-09-01 18:00","2015","09","01","18:00"
"2015-09-01 19:00","2015","09","01","19:00"
"2015-09-01 20:00","2015","09","01","20:00"
"2015-09-01 21:00","2015","09","01","21:00"
"2015-09-01 22:00","2015","09","01","22:00"
"2015-09-01 23:00","2015","09","01","23:00"
"2015-09-02 00:00","2015","09","02","00:00"
"2015-09-02 01:00","2015","09","02","01:00"
"2015-09-02 02:00","2015","09","02","02:00"
"2015-09-02 03:00","2015","09","02","03:00"
"2015-09-02 04:00","2015","09","02","04:00"
"2015-09-02 05:00","2015","09","02","05:00"
"2015-09-02 06:00","2015","09","02","06:00"
"2015-09-02 07:00","2015","09","02","07:00"
"2015-09-02 08:00","2015","09","02","08:00"
"2015-09-02 09:00","2015","09","02","09:00"
"2015-09-02 10:00","2015","09","02","10:00"
"2015-09-02 11:00","2015","09","02","11:00"
"2015-09-02 12:00","2015","09","02","12:00"
"2015-09-02 13:00","2015","09","02","13:00"
"2015-09-02 14:00","2015","09","02","14:00"
"2015-09-02 15:00","2015","09","02","15:00"
"2015-09-02 16:00","2015","09","02","16:00"
"2015-09-02 17:00","2015","09","02","17:00"
"2015-09-02 18:00","2015","09","02","18:00"
"2015-09-02 19:00","2015","09","02","19:00"
"2015-09-02 20:00","2015","09","02","20:00"
"2015-09-02 21:00","2015","09","02","21:00"
"2015-09-02 22:00","2015","09","02","22:00"
"2015-09-02 23:00","2015","09","02","23:00"
"2015-09-03 00:00","2015","09","03","00:00"
"2015-09-03 01:00","2015","09","03","01:00"
"2015-09-03 02:00","2015","09","03","02:00"
"2015-09-03 03:00","2015","09","03","03:00"
"2015-09-03 04:00","2015","09","03","04:00"
"2015-09-03 05:00","2015","09","03","05:00"
"2015-09-03 06:00","2015","09","03","06:00"
"2015-09-03 07:00","2015","09","03","07:00"
"2015-09-03 08:00","2015","09","03","08:00"
"2015-09-03 09:00","2015","09","03","09:00"
"2015-09-03 10:00","2015","09","03","10:00"
"2015-09-03 11:00","2015","09","03","11:00"
"2015-09-03 12:00","2015","09","03","12:00"
"2015-09-03 13:00","2015","09","03","13:00"
"2015-09-03 14:00","2015","09","03","14:00"
